snapshot_month,drug_code,code_status,약품명,opening_qty,opening_amt,in_qty,in_amt,used_qty,used_amt,disposal_qty,return_qty,closing_qty,closing_amt
2026-01,,NOCODE,비보존클로피도그렐정75mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,비엘바클로정10mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,비엘셋세미정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,비엘셋정/라노펜정대체,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,비엘아세틸캡슐/뮤테인캡슐대체,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,비엘티로미정100mg,,,0,0,0,0,0,0,0,0
2026-01,BOFP,CODE,비오플250산,3818,767418,0,0,915,183915,0,0,2903,583503
2026-01,VTMJ,CODE,비타메진캡슐,1276,74008,0,0,0,0,0,0,1276,74008
2026-01,,NOCODE,빅손정2mg,,,0,0,0,0,0,0,0,0
2026-01,VDMT50,CODE,빌다메트정50/1000mg,40,12640,0,0,0,0,0,0,40,12640
2026-01,VDMT500,CODE,빌다메트정50/500mg,244,75640,0,0,0,0,0,0,244,75640
2026-01,VSK100,CODE,빔스크정100mg,687,252129,0,0,217,79639,0,0,470,172490
2026-01,B-C,CODE,삐콤정,6000,108000,0,0,590,10620,0,0,5410,97380
2026-01,SEMION,CODE,사미온정10mg,1367,291171,600,127800,441,93933,0,0,1526,325038
2026-01,SSMO3,CODE,사미온정30mg,127,53721,200,84600,93,39339,0,0,234,98982
2026-01,SSLLNR3,CODE,사일레노정3mg,47,4559,0,0,0,0,0,0,47,4559
2026-01,,NOCODE,살라겐정,,,0,0,0,0,0,0,0,0
2026-01,LPRMD,CODE,삼남로페라마이드캡슐,373,11190,0,0,48,1440,0,0,325,9750
2026-01,AMNP5,CODE,삼남아세트아미노펜정500mg,3000,111000,0,0,292,10804,0,0,2708,100196
2026-01,,NOCODE,삼성라베프라졸정10mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,삼성라베프라졸정20mg,,,0,0,0,0,0,0,0,0
2026-01,SAMSCA15,CODE,삼스카정15mg,30,230700,0,0,0,0,0,0,30,230700
2026-01,,NOCODE,삼아아토크정(사용량저조폐기),,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,삼아케토티펜정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,삼진니모디핀정30mg,,,0,0,0,0,0,0,0,0
2026-01,DAZP2,CODE,삼진디아제팜정2mg,291,7275,500,12500,114,2850,0,0,677,16925
2026-01,,NOCODE,삼진히드랄라진염산염(사용량저조폐기),,,0,0,0,0,0,0,0,0
2026-01,SMGNSOX,CODE,삼천당산화마그네슘정250mg,1745,85505,0,0,280,13720,0,0,1465,71785
2026-01,,NOCODE,서카딘서방정2mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,세록심정250mg,,,0,0,0,0,0,0,0,0
2026-01,SVKHT5/20,CODE,세비카에이치씨티정5/20/12.5mg,822,577866,0,0,19,13357,0,0,803,564509
2026-01,,NOCODE,세토람정,,,0,0,0,0,0,0,0,0
2026-01,CFL250,CODE,세플러캡슐,392.5,171915,0,0,0,0,0,0,392.5,171915
2026-01,,NOCODE,센시발정10mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,센시발정25mg,,,0,0,0,0,0,0,0,0
2026-01,SENTIL5,CODE,센틸정5mg,96,9408,0,0,0,0,0,0,96,9408
2026-01,CELION1,CODE,셀리온정10mg,883,111258,900,113400,60,7560,0,0,1723,217098
2026-01,,NOCODE,셀리온정10mg/포장단위변경,,,0,0,0,0,0,0,0,0
2026-01,CELMT4,CODE,셀메텍정40mg,360,146160,0,0,0,0,0,0,360,146160
2026-01,SELBEXC5,CODE,셀벡스캡슐,2002,178178,0,0,217,19313,0,0,1785,158865
2026-01,CKRT,CODE,셀코르정4mg,90,7470,0,0,0,0,0,0,90,7470
2026-01,SEPTR,CODE,셉트린정,1107.25,67542.25,0,0,0,0,0,0,1107.25,67542.25
2026-01,SLD,CODE,소론도정,2625,42000,0,0,80.5,1288,0,0,2544.5,40712
2026-01,SMZNA,CODE,소마지나정500mg,372,408084,0,0,62,68014,0,0,310,340070
2026-01,,NOCODE,속시나제삼중정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,속시틴정,,,0,0,0,0,0,0,0,0
2026-01,SLNC10,CODE,솔리나신정10mg,216,115344,0,0,31,16554,0,0,185,98790
2026-01,SSOFTEN,CODE,솝튼정,3000,225000,1000,75000,163.5,12262.5,0,0,3836.5,287737.5
2026-01,SMTR50,CODE,수마트란정50mg,45,121995,60,162660,31,84041,0,0,74,200614
2026-01,PSDFD,CODE,슈다페드정60mg,1802.75,57688,0,0,44,1408,0,0,1758.75,56280
2026-01,,NOCODE,스타레탐정1000mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,스타레탐정500mg,,,0,0,0,0,0,0,0,0
2026-01,STAVIC,CODE,스타빅현탁액,155,43090,0,0,34,9452,0,0,121,33638
2026-01,,NOCODE,스토마정,,,0,0,0,0,0,0,0,0
2026-01,STOM,CODE,스토엠정,591,68556,0,0,0,0,0,0,591,68556
2026-01,STRMT3,CODE,스트로멕톨정3mg,89,890000,0,0,0,0,0,0,89,890000
2026-01,,NOCODE,스피틴정40mg,,,0,0,0,0,0,0,0,0
2026-01,SSMCP,CODE,시메코판연질캡슐,,,0,0,0,0,0,0,0,0
2026-01,SALP10,CODE,시암로핀정10mg,227,113727,0,0,100,50100,0,0,127,63627
2026-01,SIAM,CODE,시암로핀정5mg,2380,787780,0,0,614,203234,0,0,1766,584546
2026-01,,NOCODE,시클러캡슐250mg,,,0,0,0,0,0,0,0,0
2026-01,CPLC250,CODE,시플록신정250mg,1670,741480,0,0,11,4884,0,0,1659,736596
2026-01,SSBRO,CODE,신바로정,438,96798,0,0,0,0,0,0,438,96798
2026-01,BRHX,CODE,신일브롬헥신정,1300,24700,0,0,970,18430,0,0,330,6270
2026-01,,NOCODE,신일엠정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,신일이부프로펜정400mg(맥시부펜대체예정),,,0,0,0,0,0,0,0,0
2026-01,LTAMHL1,CODE,신일티아민염산염정10mg,297,3564,0,0,63,756,0,0,234,2808
2026-01,FLACD,CODE,신일폴산정,1304,19560,0,0,142,2130,0,0,1162,17430
2026-01,,NOCODE,신일피리독신정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,신텍클로페낙정100mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,신풍플루캡슐75mg->타미플루,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,실로엘서방캡슐100mg,,,0,0,0,0,0,0,0,0
2026-01,CLT100,CODE,실로탄정100mg,705,292575,0,0,124,51460,0,0,581,241115
2026-01,,NOCODE,실로탈서방캡슐100mg,,,0,0,0,0,0,0,0,0
2026-01,SSC,CODE,실콘정625mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,심바스틴정20mg,,,0,0,0,0,0,0,0,0
2026-01,SSVC2,CODE,심바코정20mg,189,107730,0,0,0,0,0,0,189,107730
2026-01,,NOCODE,써스펜8시간이알서방정650mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,쎄레민캡슐100mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,쎄레브렉스캡슐100mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,쎄레브렉스캡슐100mg/코드변경,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,쎄로티핀정25mg,,,0,0,0,0,0,0,0,0
2026-01,CIRT160,CODE,씨르탄정160mg,350,290500,180,149400,151,125330,0,0,379,314570
2026-01,CIRT80,CODE,씨르탄정80mg,1086,484356,30,13380,170.5,76043,0,0,945.5,421693
2026-01,CRTMP125,CODE,씨르텔미플러스정40/12.5밀리그램,,,30,10950,0,0,0,0,30,10950
2026-01,CMGMLXC75,CODE,씨엠지멜록시캄캡슐7.5mg,269,61870,0,0,131,30130,0,0,138,31740
2026-01,,NOCODE,씨엠피나정5mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,씨제이크레메진세립2g,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,씨투스정50mg,,,0,0,0,0,0,0,0,0
2026-01,CTLX100,CODE,씨트렉스캡슐100mg,376,130472,0,0,0,0,0,0,376,130472
2026-01,CTLX200,CODE,씨트렉스캡슐200mg,343,178703,1000,521000,456,237576,0,0,887,462127
2026-01,CTRC150,CODE,씨트리카캡슐150mg,844,589112,0,0,164,114472,0,0,680,474640
2026-01,CTRC75,CODE,씨트리카캡슐75mg,960,527040,0,0,334,183366,0,0,626,343674
2026-01,CP5,CODE,씨펜정,1018,213780,0,0,218,45780,0,0,800,168000
2026-01,SSYNROD25,CODE,씬지로이드정0.025mg,,,0,0,0,0,0,0,0,0
2026-01,SYNRID15,CODE,씬지로이드정0.15mg,809,59057,0,0,46.5,3394.5,0,0,762.5,55662.5
2026-01,SYNSRID,CODE,씬지로이드정0.1mg,1250.25,43758.75,0,0,68,2380,0,0,1182.25,41378.75
2026-01,STRX125,CODE,씬지록신정125mcg,140,6160,300,13200,31,1364,0,0,409,17996
2026-01,STRX25,CODE,씬지록신정25mcg,246,6396,500,13000,186,4836,0,0,560,14560
2026-01,SSYNYRXN8,CODE,씬지록신정88μg,236,8260,400,14000,18,630,0,0,618,21630
2026-01,,NOCODE,아가메이트현탁액(20ml),,,0,0,0,0,0,0,0,0
2026-01,ARGOTIN,CODE,아고틴정25mg,2588,1444104,0,0,0,0,0,0,2588,1444104
2026-01,AGIO,CODE,아기오과립6g,329,49021,0,0,28,4172,0,0,301,44849
2026-01,ANRX,CODE,아노렉스캡슐25mg,1041,117633,0,0,93,10509,0,0,948,107124
2026-01,ADLT,CODE,아달라트오로스정30mg,2140.5,669976.5,0,0,34,10642,0,0,2106.5,659334.5
2026-01,ADPM1,CODE,아디팜정,2327,37232,0,0,68,1088,0,0,2259,36144
2026-01,ARAVA2,CODE,아라바정20g,,,0,0,0,0,0,0,0,0
2026-01,SARBST,CODE,아로베스트정,100,15000,0,0,0,0,0,0,100,15000
2026-01,,NOCODE,아록솔정(로이솔정 변경),,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아리피졸정2mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아마리아엠정2/500mg,,,0,0,0,0,0,0,0,0
2026-01,AMRT2,CODE,아마리아정,,,0,0,0,0,0,0,0,0
2026-01,AMR4,CODE,아마릴정4mg,0,0,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아목클정625mg,,,0,0,0,0,0,0,0,0
2026-01,AVLX,CODE,아벨록스정400mg,29,0,-29,0,0,0,0,0,0,0
2026-01,AVDT,CODE,아보다트연질캅셀,106,75154,0,0,20,14180,0,0,86,60974
2026-01,,NOCODE,아서틸아르기닌정10mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아세라노세미정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아세브로캡슐100mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아세티론정100mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아세틸캡슐,,,0,0,0,0,0,0,0,0
2026-01,ACELEX2,CODE,아셀렉스정2mg,238,111622,0,0,0,0,0,0,238,111622
2026-01,ACYCLIZ,CODE,아시클리즈정,,,0,0,0,0,0,0,0,0
2026-01,IRCD5,CODE,아이알코돈정5mg,67,26130,0,0,0,0,0,0,67,26130
2026-01,AJTT,CODE,아제타정,611,91650,0,0,2,300,0,0,609,91350
2026-01,,NOCODE,아젤라정1mg/부광아젭팁으로변경,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아젤블럭정16mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아질렉트정1mg,,,0,0,0,0,0,0,0,0
2026-01,SACFN,CODE,아클펜정100mg,1748,328624,0,0,248,46624,0,0,1500,282000
2026-01,ATRX10,CODE,아토릭스정10mg,2169,1438047,1500,994500,510.5,338461.5,0,0,3158.5,2094085.5
2026-01,ATRX20,CODE,아토릭스정20mg,742,528304,300,213600,167,118904,0,0,875,623000
2026-01,ATS40,CODE,아토산정40mg,719,849858,0,0,140,165480,0,0,579,684378
2026-01,,NOCODE,아토센정10mg,,,0,0,0,0,0,0,0,0
2026-01,ATS20,CODE,아토센정20mg,,,0,0,0,0,0,0,0,0
2026-01,ATLC,CODE,아트놀셋정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,아트렌캡슐50mg,,,0,0,0,0,0,0,0,0
2026-01,ATV,CODE,아티반정1mg,295.25,12105.25,0,0,74,3034,0,0,221.25,9071.25
2026-01,,NOCODE,알도스텐캡슐300mg(에도날 변경),,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,알드렌정70mg,,,0,0,0,0,0,0,0,0
2026-01,ADRSU,CODE,알드린현탁액1g(15ml),520,39520,0,0,169,12844,0,0,351,26676
2026-01,ALLK,CODE,알레락정5mg,162,24786,0,0,2,306,0,0,62,24480
2026-01,,NOCODE,알레버트정20/40mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,알렌드로정70mg,,,0,0,0,0,0,0,0,0
2026-01,SAMR5,CODE,알말정5mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,알츠코린시럽10ml,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,알코텔정500mg,,,0,0,0,0,0,0,0,0
2026-01,ATS480,CODE,알티스정480mg,145,120640,0,0,31,25792,0,0,114,94848
2026-01,,NOCODE,알파칼연질캡슐,,,0,0,0,0,0,0,0,0
2026-01,APR2,CODE,알프람정0.25mg,374.5,26215,0,0,122,8540,0,0,252.5,17675
2026-01,,NOCODE,알프람정0.5mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,암브렉트정,,,0,0,0,0,0,0,0,0
2026-01,SANTLTRPL,CODE,애니탈삼중정,3376,641440,0,0,376,71440,0,0,3000,570000
2026-01,,NOCODE,액시마정,,,0,0,0,0,0,0,0,0
2026-01,ACPS,CODE,액토피스정,487,268337,0,0,62,34162,0,0,425,234175
2026-01,ACTPD,CODE,액티피드정,134,41808,0,0,13,4056,0,0,121,37752
2026-01,,NOCODE,에나폰정10mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,에나폰정5mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,에도날캡슐/알도스텐캡슐->에도날,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,에란탄지속정60mg/엘탄정으로변경,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,에리손정/에페리손엔티정대체(5.27),,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,에보프림,,,0,0,0,0,0,0,0,0
2026-01,SESSON,CODE,에손정,,,0,0,0,0,0,0,0,0
2026-01,SLOPINE,CODE,"에스로핀정/
2.5mg",800,249600,1200,374400,28,8736,0,0,1972,615264
2026-01,,NOCODE,에스로핀정2.5mg,,,0,0,0,0,0,0,0,0
2026-01,ESCT5,CODE,에스시탐정5mg,,,0,0,0,0,0,0,0,0
2026-01,SALM25,CODE,에스암로민정2.5mg,298,92976,0,0,173.5,54132,0,0,124.5,38844
2026-01,,NOCODE,에스오엠정40mg,,,0,0,0,0,0,0,0,0
2026-01,ESTT,CODE,에스텔정,300,66300,0,0,0,0,0,0,300,66300
2026-01,,NOCODE,에이자트씨알정25mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,에제로수10/20mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,에제로수정10/10mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,에제로수정10/5mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,에퀴피나필름코팅정50mg,,,0,0,0,0,0,0,0,0
2026-01,EQM100,CODE,에큐민정100mg,2754,1894752,0,0,31,21328,0,0,2723,1873424
2026-01,EQUMIN25,CODE,에큐민정25mg,2929,802546,0,0,872.5,239065,0,0,2056.5,563481
2026-01,,NOCODE,에트라빌10mg,,,0,0,0,0,0,0,0,0
2026-01,EPRT,CODE,에페론정,1897,218155,0,0,567,65205,0,0,1330,152950
2026-01,,NOCODE,에페리손엔티정,,,0,0,0,0,0,0,0,0
2026-01,SEPL20,CODE,에필람정,1576,110320,0,0,0,0,0,0,1576,110320
2026-01,,NOCODE,에필렙톨씨알정200mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,엑스핀탄정5/160mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,엑스핀탄정5/80mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,엔유린오디프스산0.2mg,,,0,0,0,0,0,0,0,0
2026-01,ETL15,CODE,엔테론정150mg,1650,549450,0,0,98,32634,0,0,1552,516816
2026-01,ETRST50,CODE,엔트레스토필름코팅정50mg,86,133644,30,46620,20,31080,0,0,96,149184
2026-01,,NOCODE,엔티시캄캡슐7.5mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,엔피포지정5/160mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,엔피포지정5/80mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,엘다인캡슐,,,0,0,0,0,0,0,0,0
2026-01,ELT20,CODE,엘로톤정20mg,848,67840,0,0,124,9920,0,0,724,57920
2026-01,,NOCODE,엘리퀴스정2.5mg,,,0,0,0,0,0,0,0,0
2026-01,ELQUS5,CODE,엘리퀴스정5mg,,,0,0,0,0,0,0,0,0
2026-01,ELXB25,CODE,엘릭사반정2.5mg,1544,880080,0,0,265,151050,0,0,1279,729030
2026-01,ELXB5,CODE,엘릭사반정5mg,1037,591090,0,0,74,42180,0,0,963,548910
2026-01,,NOCODE,엘칸액,,,0,0,0,0,0,0,0,0
2026-01,ETSR60,CODE,엘탄서방정60mg,1807.5,563940,300,93600,18,5616,0,0,2089.5,651924
2026-01,M-COB,CODE,엠코발캅셀500mg,622,32966,0,0,0,0,0,0,622,32966
2026-01,EMPA10,CODE,엠파앙정10mg,298,118008,0,0,54,21384,0,0,244,96624
2026-01,EMPA25,CODE,엠파앙정25mg,150,77700,0,0,23,11914,0,0,127,65786
2026-01,SSASPNYG10,CODE,영진아스피린장용정100mg,2403,79299,0,0,476,15708,0,0,1927,63591
2026-01,SKLKRI50,CODE,영풍칼리크레인정50단위,200,37000,0,0,0,0,0,0,200,37000
2026-01,,NOCODE,오르필서방정300mg/23.6.20입고,,,0,0,0,0,0,0,0,0
2026-01,ORFILSTR15,CODE,오르필시럽,2078.7,49888.799999999996,3000,72000,1427.9,34269.600000000006,0,0,3650.7999999999997,87619.2
2026-01,SOMARONSC,CODE,오마론연질캡슐,,,0,0,0,0,0,0,0,0
2026-01,OMPR,CODE,오마프론정,84,25536,168,51072,0,0,0,0,252,76608
2026-01,,NOCODE,오메딘캡슐,,,0,0,0,0,0,0,0,0
2026-01,AUSNE,CODE,오스네콜정,1917,392985,900,184500,810,166050,0,0,2007,411435
2026-01,,NOCODE,오스렌정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,오코디핀정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,오페나딘서방정50mg,,,0,0,0,0,0,0,0,0
2026-01,OPRZ,CODE,오프라졸캡슐,493,330803,0,0,321,215391,0,0,172,115412
2026-01,OGTS5,CODE,온젠티스캡슐50mg,151.5,380568,0,0,0,0,0,0,151.5,380568
2026-01,,NOCODE,올라핀정10mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,올라핀정5mg,,,0,0,0,0,0,0,0,0
2026-01,OLOST5,CODE,올로스틴정5mg,300,44100,0,0,0,0,0,0,300,44100
2026-01,OLMTP,CODE,올메텍플러스정20/12.5mg,150,62550,0,0,0,0,0,0,150,62550
2026-01,OLMEC4,CODE,올멕정40mg,238.5,111856.5,0,0,31,14539,0,0,207.5,97317.5
2026-01,URS1,CODE,우루사정100mg,2412,217080,2000,180000,1882,169380,0,0,2530,227700
2026-01,URS2,CODE,우루사정200mg,1870,336600,500,90000,362,65160,0,0,2008,361440
2026-01,UTRCER,CODE,울트라셋이알서방정,127,49022,0,0,1,386,0,0,126,48636
2026-01,WBTR3,CODE,웰부트린엑스엘정300mg,102,79050,0,0,51,39525,0,0,51,39525
2026-01,,NOCODE,유니콜린정/콜리날정/으로 변경,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,유니펜틴캡슐300mg,,,0,0,0,0,0,0,0,0
2026-01,URVX,CODE,유로박솜캡슐,1371,967926,0,0,162,114372,0,0,1209,853554
2026-01,SURCTRKSR,CODE,유로시트라케이10mEq서방정,44,8536,90,17460,8,1552,0,0,126,24444
2026-01,URO-Q,CODE,유로큐서방정4mg,608,217056,0,0,62,22134,0,0,546,194922
2026-01,,NOCODE,유리텍정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,유리토스정0.1mg,,,0,0,0,0,0,0,0,0
2026-01,URFN10,CODE,유리페나정10mg,,,0,0,0,0,0,0,0,0
2026-01,URFN5,CODE,유리페나정5mg,54,24516,0,0,47,21338,0,0,7,3178
2026-01,YCLD25/8,CODE,유크리드정250/80mg,498,415332,0,0,62,51708,0,0,436,363624
2026-01,UTNC,CODE,유타날캡슐,2773,1497420,0,0,186,100440,0,0,2587,1396980
2026-01,UT16,CODE,유턴정16mg,861,38745,0,0,90,4050,0,0,771,34695
2026-01,UPVR,CODE,유피베린정,300,156900,0,0,0,0,0,0,300,156900
2026-01,MDKDX,CODE,유한덱사메타손정0.5mg,599,7787,0,0,0,0,0,0,599,7787
2026-01,SMTTRXTYH,CODE,유한메토트렉세이트정2.5mg,195,27690,0,0,0,0,0,0,195,27690
2026-01,,NOCODE,유한메트포르민서방정500mg,,,0,0,0,0,0,0,0,0
2026-01,YHMTFR85,CODE,유한메트포르민염산염정850mg,171,17271,0,0,0,0,0,0,171,17271
2026-01,,NOCODE,유한짓정,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,유한프레가발린서방정150mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,이달비정80mg,,,0,0,0,0,0,0,0,0
2026-01,ABRX,CODE,이든암브록솔염산염,3857,227563,0,0,925,54575,0,0,2932,172988
2026-01,,NOCODE,이리보정5μg,,,0,0,0,0,0,0,0,0
2026-01,IMT,CODE,이모튼캡슐300mg,0,0,0,0,0,0,0,0,0,0
2026-01,IMMUTHERA5,CODE,이무테라정,400,134800,0,0,0,0,0,0,400,134800
2026-01,IBDR150,CODE,이반드렌정150mg,4,77208,0,0,0,0,0,0,4,77208
2026-01,IBR,CODE,이베라정150mg,,,0,0,0,0,0,0,0,0
2026-01,SIRBETE15,CODE,이베텔정,454,188410,0,0,62,25730,0,0,392,162680
2026-01,,NOCODE,이소탄정,,,0,0,0,0,0,0,0,0
2026-01,EZETROL1,CODE,이지트롤정,670,493790,300,221100,155,114235,0,0,815,600655
2026-01,,NOCODE,이코사연질캡슐300mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,이텍스로수바스타틴칼슘정10mg,,,0,0,0,0,0,0,0,0
2026-01,ETXRSV20,CODE,이텍스로수바스타틴칼슘정20mg,,,0,0,0,0,0,0,0,0
2026-01,ETEX5,CODE,이텍스로수바스타틴칼슘정5mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,이텍스아스피린장용정100mg,,,0,0,0,0,0,0,0,0
2026-01,ITRA1,CODE,이트라정100mg,66,75504,0,0,0,0,0,0,66,75504
2026-01,ITIMIN,CODE,이티민정80mg,480,88800,2000,370000,433,80105,0,0,2047,378695
2026-01,IPRAM,CODE,이프람정10mg,1655,877150,0,0,291,154230,0,0,1364,722920
2026-01,IPRAM5,CODE,이프람정5mg,1616,572064,200,70800,329,116466,0,0,1487,526398
2026-01,INDN1,CODE,인데놀정10mg,1613,24195,0,0,232.5,3487.5,0,0,1380.5,20707.5
2026-01,INDN4,CODE,인데놀정40mg,1075,34400,0,0,0,0,0,0,1075,34400
2026-01,ISDT,CODE,인사돌정,185,53650,0,0,0,0,0,0,185,53650
2026-01,IDOULGUTC,CODE,일동울굿캡슐,44,5544,0,0,0,0,0,0,44,5544
2026-01,DXUIS,CODE,일성독시움정,715.5,130936.5,0,0,0,0,0,0,715.5,130936.5
2026-01,ISOP80,CODE,일성이솦틴정80mg,452,70060,250,38750,62,9610,0,0,640,99200
2026-01,JUMT5/5,CODE,자누메트서방정50/500mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,자누비아정100mg,,,0,0,0,0,0,0,0,0
2026-01,JNST500,CODE,자누스틴메트정50/500mg,408,151368,0,0,127,47117,0,0,281,104251
2026-01,JANUST100,CODE,자누스틴정100mg,189,85617,800,362400,120.75,54699.75,0,0,868.25,393317.25
2026-01,,NOCODE,자니딥정(사용량저조 코드중지)/24.02.16,,,0,0,0,0,0,0,0,0
2026-01,ZNDP10,CODE,자니딥정10mg,498,180774,0,0,0,0,0,0,498,180774
2026-01,SJARDIAN1,CODE,자디앙정10mg,23.5,13677,0,0,8,4656,15.5,0,0,0
2026-01,JADT25,CODE,자디앙정25mg,24,18288,0,0,8,6096,16,0,0,0
2026-01,XRT2,CODE,자렐토정20mg,97,127167,0,0,0,0,0,0,97,127167
2026-01,ZYLR,CODE,자이로릭정,326,23472,0,0,2,144,0,0,324,23328
2026-01,ZEMIGLO,CODE,제미글로정50mg,247,184756,112,83776,62,46376,0,0,297,222156
2026-01,JRHYDRO10,CODE,제이알히드로코르티손정10mg,296,32856,0,0,0,0,0,0,296,32856
2026-01,ZOYLEX20,CODE,조이렉스정,100,55700,0,0,0,0,0,0,100,55700
2026-01,,NOCODE,조피린장용정,,,0,0,0,0,0,0,0,0
2026-01,ZOLM,CODE,졸민정0.125mg,670.25,46917.5,0,0,16.5,1155,0,0,653.75,45762.5
2026-01,ZPD,CODE,졸피드정10mg,336,58464,0,0,69.5,12093,0,0,266.5,46371
2026-01,SGMT5,CODE,중외시그마트정5mg,1436,153652,0,0,124,13268,0,0,1312,140384
2026-01,,NOCODE,지스로맥스정250mg,,,0,0,0,0,0,0,0,0
2026-01,GNXT80,CODE,진넥신정80mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,진코멕신정120mg,,,0,0,0,0,0,0,0,0
2026-01,THOSTHR,CODE,치오스타에이치알정600mg,174,115710,0,0,0,0,0,0,174,115710
2026-01,KANARB,CODE,카나브정120mg,69.5,52611.5,0,0,0,0,0,0,69.5,52611.5
2026-01,KNRB6,CODE,카나브정60mg,918,589356,300,192600,30,19260,0,0,1188,762696
2026-01,,NOCODE,카두라엑스엘서방정4mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,카르디날정12.5mg,,,0,0,0,0,0,0,0,0
2026-01,CRVT125,CODE,카르베타정12.5mg,280,84560,0,0,9,2718,0,0,271,81842
2026-01,CVN1,CODE,카베날정12.5mg,,,0,0,0,0,0,0,0,0
2026-01,CVN2,CODE,카베날정25mg,157,45687,0,0,0,0,0,0,157,45687
2026-01,,NOCODE,카비드츄어블정,,,0,0,0,0,0,0,0,0
2026-01,CAPRL,CODE,카프릴정25mg,197,48462,0,0,2,492,0,0,195,47970
2026-01,CDRT16,CODE,칸데르탄정16mg,200,140000,0,0,0,0,200,0,0,0
2026-01,CDRT8,CODE,칸데르탄정8mg,149,61835,0,0,0,0,0,0,149,61835
2026-01,CDAL16/10,CODE,칸데암로정16/10mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,칸타칸정16mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,칸타칸정8mg,,,0,0,0,0,0,0,0,0
2026-01,,NOCODE,칼론정,,,0,0,0,0,0,0,0,0
2026-01,CFO,CODE,칼페온정,661,56185,450,38250,236,20060,0,0,875,74375
2026-01,,NOCODE,캘코트정6mg,,,0,0,0,0,0,0,0,0
